,polarity
14853,-11.711671829223633
14854,-11.66231918334961
14855,-11.625093460083008
14856,-12.304349899291992
14857,-12.010774612426758
14858,-11.989907264709473
14859,-12.158525466918945
14860,-11.709362983703613
14861,-11.66231918334961
14862,-12.304349899291992
14863,-10.765321731567383
14864,-11.790998458862305
14865,-12.304349899291992
14866,-12.304349899291992
14867,-11.75654411315918
14868,-11.499832153320312
14869,-10.0521879196167
14870,-12.2418212890625
14871,-11.643160820007324
14872,-11.625093460083008
14873,-11.643160820007324
14874,-12.304349899291992
14875,-11.969072341918945
14876,-11.75654411315918
14877,-12.206182479858398
14878,-11.643160820007324
14879,-11.709362983703613
14880,-11.488031387329102
14881,-11.572935104370117
14882,-12.139097213745117
14883,-7.5926408767700195
14884,-11.883430480957031
14885,-11.917984008789062
14886,-11.508350372314453
14887,-11.690773963928223
14888,-12.091724395751953
14889,-12.304349899291992
14890,-10.964980125427246
14891,-11.68348503112793
14892,-12.11231803894043
14893,-11.625093460083008
14894,-11.487358093261719
14895,-12.020479202270508
14896,-12.178998947143555
14897,-11.53611946105957
14898,-11.097028732299805
14899,-9.190406799316406
14900,-11.675456047058105
14901,-12.161931037902832
14902,-12.19563102722168
14903,-11.643160820007324
14904,-11.990737915039062
14905,-12.407075881958008
14906,-12.077253341674805
14907,-11.643160820007324
14908,-11.66231918334961
14909,-12.304349899291992
14910,-12.0654935836792
14911,-11.488031387329102
14912,-12.299495697021484
14913,-11.508350372314453
14914,-11.717493057250977
14915,-12.304349899291992
14916,-10.17824935913086
14917,-11.675456047058105
14918,-11.850626945495605
14919,-12.304349899291992
14920,-11.700949668884277
14921,-9.60720443725586
14922,-11.631327629089355
14923,-12.304349899291992
14924,-12.048260688781738
14925,-12.139043807983398
14926,-10.902679443359375
14927,-12.193611145019531
14928,-11.709362983703613
14929,-12.304349899291992
14930,-12.146563529968262
14931,-11.475028991699219
14932,-12.304349899291992
14933,-11.97419548034668
14934,-11.625093460083008
14935,-12.347503662109375
14936,-11.737998962402344
14937,-11.917793273925781
14938,-11.848953247070312
14939,-12.057867050170898
14940,-12.304349899291992
14941,-11.560358047485352
14942,-11.66231918334961
14943,-12.178998947143555
14944,-11.958810806274414
14945,-11.53611946105957
14946,-10.989395141601562
14947,-12.304349899291992
14948,-12.036920547485352
14949,-12.304349899291992
14950,-11.66231918334961
14951,-12.218147277832031
14952,-11.532366752624512
14953,-12.304349899291992
14954,-12.304349899291992
14955,-11.790998458862305
14956,-12.304349899291992
14957,-11.643160820007324
14958,-11.625093460083008
14959,-11.643160820007324
14960,-11.643160820007324
14961,-11.66231918334961
14962,-11.737014770507812
14963,-11.66231918334961
14964,-11.66231918334961
14965,-11.932321548461914
14966,-12.081482887268066
14967,-11.883430480957031
14968,-11.47999382019043
14969,-12.304349899291992
14970,-12.18797492980957
14971,-11.9490966796875
14972,-12.017997741699219
14973,-12.116992950439453
14974,-11.883430480957031
14975,-11.488031387329102
14976,-12.158525466918945
14977,-12.304349899291992
14978,-12.304349899291992
14979,-11.66231918334961
14980,-11.790998458862305
14981,-12.035079002380371
14982,-12.238664627075195
14983,-11.883430480957031
14984,-10.221962928771973
14985,-12.111468315124512
14986,-11.66231918334961
14987,-12.065713882446289
14988,-12.065713882446289
14989,-11.643160820007324
14990,-11.643160820007324
14991,-7.5926408767700195
14992,-11.643160820007324
14993,-12.091724395751953
14994,-12.304349899291992
14995,-12.149662017822266
14996,-12.057867050170898
14997,-11.488031387329102
14998,-12.065713882446289
14999,-12.02448844909668
15000,-12.304349899291992
15001,-12.05653190612793
15002,-11.809367179870605
15003,-12.02232551574707
15004,-11.53611946105957
15005,-11.919126510620117
15006,-10.907796859741211
15007,-12.065713882446289
15008,-11.469376564025879
15009,-12.228374481201172
15010,-11.643160820007324
15011,-12.304349899291992
15012,-11.785982131958008
15013,-12.249752044677734
15014,-12.330214500427246
15015,-11.883430480957031
15016,-11.66231918334961
15017,-12.04884147644043
15018,-11.998281478881836
15019,-12.158525466918945
15020,-11.849355697631836
15021,-12.174566268920898
15022,-11.528701782226562
15023,-11.985761642456055
15024,-12.149417877197266
15025,-11.472650527954102
15026,-12.178998947143555
15027,-11.625093460083008
15028,-11.983949661254883
15029,-12.055150985717773
15030,-12.053361892700195
15031,-12.304349899291992
15032,-11.66231918334961
15033,-11.53611946105957
15034,-11.955465316772461
15035,-12.050201416015625
15036,-12.346029281616211
15037,-11.932321548461914
15038,-12.304349899291992
15039,-11.96563720703125
15040,-12.304349899291992
15041,-12.063337326049805
15042,-12.112085342407227
15043,-11.809854507446289
15044,-12.097731590270996
15045,-11.66231918334961
15046,-11.643160820007324
15047,-11.643160820007324
15048,-10.555763244628906
15049,-12.125423431396484
15050,-11.488031387329102
15051,-11.842662811279297
15052,-11.66231918334961
15053,-12.304349899291992
15054,-11.989907264709473
15055,-12.304349899291992
15056,-12.026556015014648
15057,-11.998842239379883
15058,-12.212804794311523
15059,-11.94450855255127
15060,-11.897409439086914
15061,-11.99650764465332
15062,-6.969079494476318
15063,-12.19563102722168
15064,-12.145088195800781
15065,-11.675456047058105
15066,-11.515558242797852
15067,-12.304349899291992
15068,-12.057867050170898
15069,-12.11524772644043
15070,-11.68348503112793
15071,-11.222297668457031
15072,-11.481264114379883
15073,-12.143669128417969
15074,-11.851547241210938
15075,-12.181577682495117
15076,-12.304349899291992
15077,-12.304349899291992
15078,-11.46870231628418
15079,-11.971343994140625
15080,-12.151060104370117
15081,-12.161931037902832
15082,-12.304349899291992
15083,-12.010757446289062
15084,-12.304349899291992
15085,-12.171344757080078
15086,-11.573747634887695
15087,-12.073164939880371
15088,-11.883430480957031
15089,-11.934246063232422
15090,-11.730904579162598
15091,-7.5926408767700195
15092,-11.643160820007324
15093,-11.908103942871094
15094,-12.025028228759766
15095,-10.264166831970215
15096,-12.098428726196289
15097,-12.068647384643555
15098,-11.973006248474121
15099,-11.643160820007324
15100,-12.304349899291992
15101,-11.643160820007324
15102,-11.977657318115234
15103,-11.625093460083008
15104,-12.19563102722168
15105,-11.423267364501953
15106,-11.928670883178711
15107,-11.88626480102539
15108,-11.66231918334961
15109,-12.055745124816895
15110,-11.78668212890625
15111,-12.22970199584961
15112,-12.304349899291992
15113,-12.138769149780273
15114,-12.147260665893555
15115,-11.807985305786133
15116,-12.178998947143555
15117,-12.304349899291992
15118,-11.939559936523438
15119,-12.178998947143555
15120,-11.643160820007324
15121,-12.255134582519531
15122,-12.178548812866211
15123,-12.304349899291992
15124,-11.544123649597168
15125,-11.508350372314453
15126,-10.940536499023438
15127,-11.790998458862305
15128,-11.488031387329102
15129,-11.709362983703613
15130,-12.13211727142334
15131,-12.112085342407227
15132,-11.643160820007324
15133,-11.74156379699707
15134,-11.928033828735352
15135,-11.51463508605957
15136,-12.304349899291992
15137,-12.004663467407227
15138,-11.637545585632324
15139,-12.036633491516113
15140,-11.66231918334961
15141,-12.035462379455566
15142,-11.460426330566406
15143,-11.944253921508789
15144,-12.158525466918945
15145,-12.057867050170898
15146,-11.790998458862305
15147,-12.057867050170898
15148,-11.566898345947266
15149,-12.304349899291992
15150,-11.907190322875977
15151,-12.304349899291992
15152,-10.713983535766602
15153,-11.643160820007324
15154,-11.66231918334961
15155,-11.66231918334961
15156,-12.178998947143555
15157,-11.643160820007324
15158,-12.24190616607666
15159,-12.304349899291992
15160,-12.136774063110352
15161,-11.625093460083008
15162,-11.20673942565918
15163,-12.108734130859375
15164,-12.120172500610352
15165,-12.304349899291992
15166,-11.284767150878906
15167,-11.505399703979492
15168,-11.883430480957031
15169,-10.947164535522461
15170,-11.643160820007324
15171,-11.651689529418945
15172,-11.643160820007324
15173,-11.75654411315918
15174,-12.045069694519043
15175,-11.66231918334961
15176,-11.66231918334961
15177,-11.999311447143555
15178,-12.304349899291992
15179,-11.940455436706543
15180,-11.802419662475586
15181,-11.66231918334961
15182,-12.158525466918945
15183,-12.128314971923828
15184,-12.151006698608398
15185,-12.21792984008789
15186,-11.94450855255127
15187,-12.068695068359375
15188,-12.304349899291992
15189,-11.68348503112793
15190,-12.365416526794434
15191,-12.255134582519531
15192,-12.304349899291992
15193,-11.643160820007324
15194,-12.123732566833496
15195,-11.469376564025879
15196,-12.12877082824707
15197,-10.981925964355469
15198,-12.108734130859375
15199,-11.643160820007324
15200,-12.006359100341797
15201,-12.117758750915527
15202,-12.060999870300293
15203,-11.62728500366211
15204,-12.304349899291992
15205,-11.643160820007324
15206,-12.103096008300781
15207,-12.112523078918457
15208,-12.304349899291992
15209,-11.66231918334961
15210,-11.643160820007324
15211,-12.103523254394531
15212,-12.123732566833496
15213,-12.133258819580078
15214,-12.112085342407227
15215,-12.158525466918945
15216,-12.057867050170898
15217,-12.255134582519531
15218,-11.643160820007324
15219,-11.66231918334961
15220,-12.108469009399414
15221,-11.924505233764648
15222,-11.53611946105957
15223,-12.174154281616211
15224,-12.270281791687012
15225,-11.696258544921875
15226,-11.835559844970703
15227,-12.108671188354492
15228,-12.304349899291992
15229,-11.66231918334961
15230,-12.057867050170898
15231,-12.304349899291992
15232,-11.797685623168945
15233,-11.717493057250977
15234,-11.274080276489258
15235,-11.842662811279297
15236,-11.917793273925781
15237,-11.572935104370117
15238,-11.66231918334961
15239,-12.304349899291992
15240,-11.53611946105957
15241,-11.65785026550293
15242,-12.304349899291992
15243,-12.057867050170898
15244,-11.82632827758789
15245,-11.75654411315918
15246,-12.057867050170898
15247,-12.304349899291992
15248,-12.304349899291992
15249,-11.66231918334961
15250,-12.224076271057129
15251,-11.907190322875977
15252,-12.304349899291992
15253,-12.212926864624023
15254,-11.785982131958008
15255,-12.304349899291992
15256,-11.423290252685547
15257,-12.304349899291992
15258,-12.014259338378906
15259,-12.065713882446289
15260,-11.488031387329102
15261,-12.065713882446289
15262,-11.674915313720703
15263,-11.643160820007324
15264,-11.66231918334961
15265,-12.133392333984375
15266,-11.643160820007324
15267,-12.065713882446289
15268,-10.283101081848145
15269,-12.065713882446289
15270,-10.319398880004883
15271,-11.971343994140625
15272,-12.160219192504883
15273,-11.66231918334961
15274,-12.304349899291992
15275,-11.508350372314453
15276,-11.546941757202148
15277,-11.962839126586914
15278,-11.68348503112793
15279,-12.021665573120117
15280,-12.304349899291992
15281,-11.904829978942871
15282,-12.304349899291992
15283,-11.66231918334961
15284,-9.298853874206543
15285,-11.883430480957031
15286,-11.508350372314453
15287,-11.66231918334961
15288,-11.625093460083008
15289,-11.392557144165039
15290,-12.304349899291992
15291,-12.104435920715332
15292,-11.87022590637207
15293,-11.66231918334961
15294,-11.99778938293457
15295,-11.790998458862305
15296,-12.202442169189453
15297,-12.149932861328125
15298,-9.055112838745117
15299,-11.68348503112793
15300,-12.304349899291992
15301,-7.835627555847168
15302,-11.643160820007324
15303,-12.304349899291992
15304,-11.568204879760742
15305,-11.889423370361328
15306,-10.264166831970215
15307,-11.66231918334961
15308,-12.304349899291992
15309,-11.793697357177734
15310,-11.66231918334961
15311,-11.675456047058105
15312,-11.709362983703613
15313,-11.53611946105957
15314,-12.065713882446289
15315,-12.304349899291992
15316,-12.057867050170898
15317,-12.15955924987793
15318,-12.14329719543457
15319,-11.599712371826172
15320,-12.304349899291992
15321,-11.66231918334961
15322,-12.304349899291992
15323,-11.854242324829102
15324,-11.643160820007324
15325,-11.923297882080078
15326,-12.045201301574707
15327,-11.508350372314453
15328,-12.304349899291992
15329,-11.640571594238281
15330,-12.178998947143555
15331,-11.292226791381836
15332,-11.884244918823242
15333,-5.829629898071289
15334,-11.508350372314453
15335,-11.66231918334961
15336,-12.249505996704102
15337,-12.004663467407227
15338,-11.66006088256836
15339,-11.68521499633789
15340,-12.304349899291992
15341,-12.038663864135742
15342,-11.96640396118164
15343,-12.10522174835205
15344,-11.904829978942871
15345,-11.643160820007324
15346,-12.171016693115234
15347,-11.607349395751953
15348,-12.276534080505371
15349,-11.803847312927246
15350,-11.883430480957031
15351,-11.642738342285156
15352,-12.304349899291992
15353,-11.488031387329102
15354,-12.04958724975586
15355,-12.110260009765625
15356,-12.157825469970703
15357,-11.643160820007324
15358,-11.90351676940918
15359,-11.643160820007324
15360,-12.116495132446289
15361,-12.304349899291992
15362,-12.123732566833496
15363,-10.981925964355469
15364,-11.927080154418945
15365,-11.790998458862305
15366,-12.151060104370117
15367,-12.304349899291992
15368,-11.916528701782227
